grid_id,grid_lat,grid_lon,hour,day_of_week,complaint_count,high_congestion,is_weekend,is_rush_hour,month
40.77_-74.0,40.77,-74.0,4,0,2,0,0,0,1
40.77_-74.0,40.77,-74.0,5,3,1,0,0,0,1
40.77_-74.0,40.77,-74.0,6,0,1,0,0,0,1
40.77_-74.0,40.77,-74.0,6,2,2,0,0,0,1
40.77_-74.0,40.77,-74.0,7,4,1,0,0,1,1
40.77_-74.0,40.77,-74.0,8,2,1,0,0,1,1
40.77_-74.0,40.77,-74.0,9,0,1,0,0,1,1
40.77_-74.0,40.77,-74.0,9,2,1,0,0,1,1
40.77_-74.0,40.77,-74.0,9,3,2,0,0,1,1
40.77_-74.0,40.77,-74.0,10,6,1,0,1,0,1
40.77_-74.0,40.77,-74.0,11,5,1,0,1,0,1
40.77_-74.0,40.77,-74.0,12,1,2,0,0,0,1
40.77_-74.0,40.77,-74.0,13,4,1,0,0,0,1
40.77_-74.0,40.77,-74.0,14,2,1,0,0,0,1
40.77_-74.0,40.77,-74.0,14,5,1,0,1,0,1
40.77_-74.0,40.77,-74.0,15,0,1,0,0,0,1
40.77_-74.0,40.77,-74.0,15,3,2,0,0,0,1
40.77_-74.0,40.77,-74.0,15,5,2,0,1,0,1
40.77_-74.0,40.77,-74.0,16,6,1,0,1,1,1
40.77_-74.0,40.77,-74.0,17,0,1,0,0,1,1
40.77_-74.0,40.77,-74.0,17,5,1,0,1,1,1
40.77_-74.0,40.77,-74.0,20,3,1,0,0,0,1
40.77_-74.0,40.77,-74.0,20,4,1,0,0,0,1
40.77_-74.0,40.77,-74.0,21,0,1,0,0,0,1
40.77_-74.0,40.77,-74.0,21,3,3,0,0,0,1
40.77_-74.0,40.77,-74.0,22,3,1,0,0,0,1
40.77_-74.0,40.77,-74.0,22,4,1,0,0,0,1
40.77_-74.0,40.77,-74.0,23,4,1,0,0,0,1
40.78_-73.93,40.78,-73.93,15,1,1,0,0,0,1
40.78_-73.93,40.78,-73.93,20,5,1,0,1,0,1
40.78_-73.94,40.78,-73.94,0,5,1,0,1,0,1
40.78_-73.94,40.78,-73.94,2,4,1,0,0,0,1
40.78_-73.94,40.78,-73.94,3,1,2,0,0,0,1
40.78_-73.94,40.78,-73.94,4,0,1,0,0,0,1
40.78_-73.94,40.78,-73.94,6,1,1,0,0,0,1
40.78_-73.94,40.78,-73.94,6,2,1,0,0,0,1
40.78_-73.94,40.78,-73.94,6,5,1,0,1,0,1
40.78_-73.94,40.78,-73.94,7,0,5,0,0,1,1
40.78_-73.94,40.78,-73.94,7,1,2,0,0,1,1
40.78_-73.94,40.78,-73.94,7,2,3,0,0,1,1
40.78_-73.94,40.78,-73.94,7,3,2,0,0,1,1
40.78_-73.94,40.78,-73.94,7,4,2,0,0,1,1
40.78_-73.94,40.78,-73.94,7,5,1,0,1,1,1
40.78_-73.94,40.78,-73.94,7,6,3,0,1,1,1
40.78_-73.94,40.78,-73.94,8,1,1,0,0,1,1
40.78_-73.94,40.78,-73.94,8,2,1,0,0,1,1
40.78_-73.94,40.78,-73.94,8,3,1,0,0,1,1
40.78_-73.94,40.78,-73.94,8,4,3,0,0,1,1
40.78_-73.94,40.78,-73.94,8,5,1,0,1,1,1
40.78_-73.94,40.78,-73.94,8,6,2,0,1,1,1
40.78_-73.94,40.78,-73.94,9,1,3,0,0,1,1
40.78_-73.94,40.78,-73.94,9,2,1,0,0,1,1
40.78_-73.94,40.78,-73.94,9,3,1,0,0,1,1
40.78_-73.94,40.78,-73.94,9,6,1,0,1,1,1
40.78_-73.94,40.78,-73.94,10,1,1,0,0,0,1
40.78_-73.94,40.78,-73.94,10,6,3,0,1,0,1
40.78_-73.94,40.78,-73.94,11,2,2,0,0,0,1
40.78_-73.94,40.78,-73.94,11,4,2,0,0,0,1
40.78_-73.94,40.78,-73.94,11,5,1,0,1,0,1
40.78_-73.94,40.78,-73.94,12,2,1,0,0,0,1
40.78_-73.94,40.78,-73.94,12,3,1,0,0,0,1
40.78_-73.94,40.78,-73.94,12,5,2,0,1,0,1
40.78_-73.94,40.78,-73.94,12,6,1,0,1,0,1
40.78_-73.94,40.78,-73.94,13,0,1,0,0,0,1
40.78_-73.94,40.78,-73.94,13,1,1,0,0,0,1
40.78_-73.94,40.78,-73.94,13,2,1,0,0,0,1
40.78_-73.94,40.78,-73.94,13,3,2,0,0,0,1
40.78_-73.94,40.78,-73.94,13,4,3,0,0,0,1
40.78_-73.94,40.78,-73.94,14,0,5,0,0,0,1
40.78_-73.94,40.78,-73.94,14,1,1,0,0,0,1
40.78_-73.94,40.78,-73.94,14,2,3,0,0,0,1
40.78_-73.94,40.78,-73.94,14,3,5,0,0,0,1
40.78_-73.94,40.78,-73.94,14,4,4,0,0,0,1
40.78_-73.94,40.78,-73.94,14,5,2,0,1,0,1
40.78_-73.94,40.78,-73.94,15,2,2,0,0,0,1
40.78_-73.94,40.78,-73.94,15,3,1,0,0,0,1
40.78_-73.94,40.78,-73.94,15,5,1,0,1,0,1
40.78_-73.94,40.78,-73.94,15,6,5,0,1,0,1
40.78_-73.94,40.78,-73.94,16,0,1,0,0,1,1
40.78_-73.94,40.78,-73.94,16,5,1,0,1,1,1
40.78_-73.94,40.78,-73.94,16,6,1,0,1,1,1
40.78_-73.94,40.78,-73.94,17,1,2,0,0,1,1
40.78_-73.94,40.78,-73.94,17,3,1,0,0,1,1
40.78_-73.94,40.78,-73.94,18,0,1,0,0,1,1
40.78_-73.94,40.78,-73.94,18,1,2,0,0,1,1
40.78_-73.94,40.78,-73.94,18,2,1,0,0,1,1
40.78_-73.94,40.78,-73.94,18,3,3,0,0,1,1
40.78_-73.94,40.78,-73.94,18,5,2,0,1,1,1
40.78_-73.94,40.78,-73.94,18,6,1,0,1,1,1
40.78_-73.94,40.78,-73.94,19,0,1,0,0,0,1
40.78_-73.94,40.78,-73.94,19,1,1,0,0,0,1
40.78_-73.94,40.78,-73.94,19,2,1,0,0,0,1
40.78_-73.94,40.78,-73.94,19,3,3,0,0,0,1
40.78_-73.94,40.78,-73.94,19,4,1,0,0,0,1
40.78_-73.94,40.78,-73.94,19,5,1,0,1,0,1
40.78_-73.94,40.78,-73.94,19,6,1,0,1,0,1
40.78_-73.94,40.78,-73.94,20,0,2,0,0,0,1
40.78_-73.94,40.78,-73.94,20,1,1,0,0,0,1
40.78_-73.94,40.78,-73.94,20,2,1,0,0,0,1
40.78_-73.94,40.78,-73.94,20,3,1,0,0,0,1
40.78_-73.94,40.78,-73.94,21,0,4,0,0,0,1
40.78_-73.94,40.78,-73.94,21,3,1,0,0,0,1
40.78_-73.94,40.78,-73.94,21,4,1,0,0,0,1
40.78_-73.94,40.78,-73.94,21,6,1,0,1,0,1
40.78_-73.94,40.78,-73.94,22,0,2,0,0,0,1
40.78_-73.94,40.78,-73.94,22,2,2,0,0,0,1
40.78_-73.94,40.78,-73.94,22,3,1,0,0,0,1
40.78_-73.94,40.78,-73.94,22,5,3,0,1,0,1
40.78_-73.94,40.78,-73.94,22,6,2,0,1,0,1
40.78_-73.94,40.78,-73.94,23,0,1,0,0,0,1
40.78_-73.94,40.78,-73.94,23,1,2,0,0,0,1
40.78_-73.94,40.78,-73.94,23,3,1,0,0,0,1
40.78_-73.94,40.78,-73.94,23,4,1,0,0,0,1
40.78_-73.95,40.78,-73.95,0,0,2,0,0,0,1
40.78_-73.95,40.78,-73.95,0,1,5,0,0,0,1
40.78_-73.95,40.78,-73.95,0,2,4,0,0,0,1
40.78_-73.95,40.78,-73.95,0,3,4,0,0,0,1
40.78_-73.95,40.78,-73.95,0,4,3,0,0,0,1
40.78_-73.95,40.78,-73.95,0,5,5,0,1,0,1
40.78_-73.95,40.78,-73.95,0,6,6,0,1,0,1
40.78_-73.95,40.78,-73.95,1,0,2,0,0,0,1
40.78_-73.95,40.78,-73.95,1,1,3,0,0,0,1
40.78_-73.95,40.78,-73.95,1,3,3,0,0,0,1
40.78_-73.95,40.78,-73.95,1,4,3,0,0,0,1
40.78_-73.95,40.78,-73.95,1,5,1,0,1,0,1
40.78_-73.95,40.78,-73.95,1,6,3,0,1,0,1
40.78_-73.95,40.78,-73.95,2,0,1,0,0,0,1
40.78_-73.95,40.78,-73.95,2,1,1,0,0,0,1
40.78_-73.95,40.78,-73.95,2,2,1,0,0,0,1
40.78_-73.95,40.78,-73.95,2,3,2,0,0,0,1
40.78_-73.95,40.78,-73.95,2,4,1,0,0,0,1
40.78_-73.95,40.78,-73.95,2,5,1,0,1,0,1
40.78_-73.95,40.78,-73.95,3,0,2,0,0,0,1
40.78_-73.95,40.78,-73.95,3,2,1,0,0,0,1
40.78_-73.95,40.78,-73.95,3,4,1,0,0,0,1
40.78_-73.95,40.78,-73.95,3,6,2,0,1,0,1
40.78_-73.95,40.78,-73.95,4,2,2,0,0,0,1
40.78_-73.95,40.78,-73.95,4,5,1,0,1,0,1
40.78_-73.95,40.78,-73.95,4,6,1,0,1,0,1
40.78_-73.95,40.78,-73.95,5,0,1,0,0,0,1
40.78_-73.95,40.78,-73.95,5,1,1,0,0,0,1
40.78_-73.95,40.78,-73.95,5,2,5,0,0,0,1
40.78_-73.95,40.78,-73.95,5,4,2,0,0,0,1
40.78_-73.95,40.78,-73.95,5,5,1,0,1,0,1
40.78_-73.95,40.78,-73.95,6,0,1,0,0,0,1
40.78_-73.95,40.78,-73.95,6,1,7,0,0,0,1
40.78_-73.95,40.78,-73.95,6,2,14,0,0,0,1
40.78_-73.95,40.78,-73.95,6,3,9,0,0,0,1
40.78_-73.95,40.78,-73.95,6,4,6,0,0,0,1
40.78_-73.95,40.78,-73.95,6,5,6,0,1,0,1
40.78_-73.95,40.78,-73.95,6,6,2,0,1,0,1
40.78_-73.95,40.78,-73.95,7,0,9,0,0,1,1
40.78_-73.95,40.78,-73.95,7,1,2,0,0,1,1
40.78_-73.95,40.78,-73.95,7,2,12,0,0,1,1
40.78_-73.95,40.78,-73.95,7,3,16,1,0,1,1
40.78_-73.95,40.78,-73.95,7,4,8,0,0,1,1
40.78_-73.95,40.78,-73.95,7,5,7,0,1,1,1
40.78_-73.95,40.78,-73.95,7,6,4,0,1,1,1
40.78_-73.95,40.78,-73.95,8,0,10,0,0,1,1
40.78_-73.95,40.78,-73.95,8,1,14,0,0,1,1
40.78_-73.95,40.78,-73.95,8,2,16,1,0,1,1
40.78_-73.95,40.78,-73.95,8,3,11,0,0,1,1
40.78_-73.95,40.78,-73.95,8,4,22,1,0,1,1
40.78_-73.95,40.78,-73.95,8,5,13,0,1,1,1
40.78_-73.95,40.78,-73.95,8,6,4,0,1,1,1
40.78_-73.95,40.78,-73.95,9,0,24,1,0,1,1
40.78_-73.95,40.78,-73.95,9,1,25,1,0,1,1
40.78_-73.95,40.78,-73.95,9,2,10,0,0,1,1
40.78_-73.95,40.78,-73.95,9,3,15,1,0,1,1
40.78_-73.95,40.78,-73.95,9,4,22,1,0,1,1
40.78_-73.95,40.78,-73.95,9,5,9,0,1,1,1
40.78_-73.95,40.78,-73.95,9,6,5,0,1,1,1
40.78_-73.95,40.78,-73.95,10,0,10,0,0,0,1
40.78_-73.95,40.78,-73.95,10,1,9,0,0,0,1
40.78_-73.95,40.78,-73.95,10,2,9,0,0,0,1
40.78_-73.95,40.78,-73.95,10,3,6,0,0,0,1
40.78_-73.95,40.78,-73.95,10,4,13,0,0,0,1
40.78_-73.95,40.78,-73.95,10,5,12,0,1,0,1
40.78_-73.95,40.78,-73.95,10,6,7,0,1,0,1
40.78_-73.95,40.78,-73.95,11,0,9,0,0,0,1
40.78_-73.95,40.78,-73.95,11,1,16,1,0,0,1
40.78_-73.95,40.78,-73.95,11,2,14,0,0,0,1
40.78_-73.95,40.78,-73.95,11,3,9,0,0,0,1
40.78_-73.95,40.78,-73.95,11,4,26,1,0,0,1
40.78_-73.95,40.78,-73.95,11,5,18,1,1,0,1
40.78_-73.95,40.78,-73.95,11,6,8,0,1,0,1
40.78_-73.95,40.78,-73.95,12,0,13,0,0,0,1
40.78_-73.95,40.78,-73.95,12,1,18,1,0,0,1
40.78_-73.95,40.78,-73.95,12,2,16,1,0,0,1
40.78_-73.95,40.78,-73.95,12,3,11,0,0,0,1
40.78_-73.95,40.78,-73.95,12,4,14,0,0,0,1
40.78_-73.95,40.78,-73.95,12,5,20,1,1,0,1
40.78_-73.95,40.78,-73.95,12,6,21,1,1,0,1
40.78_-73.95,40.78,-73.95,13,0,12,0,0,0,1
40.78_-73.95,40.78,-73.95,13,1,16,1,0,0,1
40.78_-73.95,40.78,-73.95,13,2,13,0,0,0,1
40.78_-73.95,40.78,-73.95,13,3,13,0,0,0,1
40.78_-73.95,40.78,-73.95,13,4,14,0,0,0,1
40.78_-73.95,40.78,-73.95,13,5,16,1,1,0,1
40.78_-73.95,40.78,-73.95,13,6,18,1,1,0,1
40.78_-73.95,40.78,-73.95,14,0,7,0,0,0,1
40.78_-73.95,40.78,-73.95,14,1,6,0,0,0,1
40.78_-73.95,40.78,-73.95,14,2,10,0,0,0,1
40.78_-73.95,40.78,-73.95,14,3,14,0,0,0,1
40.78_-73.95,40.78,-73.95,14,4,20,1,0,0,1
40.78_-73.95,40.78,-73.95,14,5,20,1,1,0,1
40.78_-73.95,40.78,-73.95,14,6,18,1,1,0,1
40.78_-73.95,40.78,-73.95,15,0,10,0,0,0,1
40.78_-73.95,40.78,-73.95,15,1,10,0,0,0,1
40.78_-73.95,40.78,-73.95,15,2,14,0,0,0,1
40.78_-73.95,40.78,-73.95,15,3,14,0,0,0,1
40.78_-73.95,40.78,-73.95,15,4,13,0,0,0,1
40.78_-73.95,40.78,-73.95,15,5,11,0,1,0,1
40.78_-73.95,40.78,-73.95,15,6,23,1,1,0,1
40.78_-73.95,40.78,-73.95,16,0,11,0,0,1,1
40.78_-73.95,40.78,-73.95,16,1,13,0,0,1,1
40.78_-73.95,40.78,-73.95,16,2,13,0,0,1,1
40.78_-73.95,40.78,-73.95,16,3,13,0,0,1,1
40.78_-73.95,40.78,-73.95,16,4,11,0,0,1,1
40.78_-73.95,40.78,-73.95,16,5,18,1,1,1,1
40.78_-73.95,40.78,-73.95,16,6,20,1,1,1,1
40.78_-73.95,40.78,-73.95,17,0,13,0,0,1,1
40.78_-73.95,40.78,-73.95,17,1,13,0,0,1,1
40.78_-73.95,40.78,-73.95,17,2,14,0,0,1,1
40.78_-73.95,40.78,-73.95,17,3,16,1,0,1,1
40.78_-73.95,40.78,-73.95,17,4,12,0,0,1,1
40.78_-73.95,40.78,-73.95,17,5,9,0,1,1,1
40.78_-73.95,40.78,-73.95,17,6,8,0,1,1,1
40.78_-73.95,40.78,-73.95,18,0,21,1,0,1,1
40.78_-73.95,40.78,-73.95,18,1,22,1,0,1,1
40.78_-73.95,40.78,-73.95,18,2,19,1,0,1,1
40.78_-73.95,40.78,-73.95,18,3,19,1,0,1,1
40.78_-73.95,40.78,-73.95,18,4,9,0,0,1,1
40.78_-73.95,40.78,-73.95,18,5,9,0,1,1,1
40.78_-73.95,40.78,-73.95,18,6,7,0,1,1,1
40.78_-73.95,40.78,-73.95,19,0,14,0,0,0,1
40.78_-73.95,40.78,-73.95,19,1,8,0,0,0,1
40.78_-73.95,40.78,-73.95,19,2,12,0,0,0,1
40.78_-73.95,40.78,-73.95,19,3,10,0,0,0,1
40.78_-73.95,40.78,-73.95,19,4,8,0,0,0,1
40.78_-73.95,40.78,-73.95,19,5,8,0,1,0,1
40.78_-73.95,40.78,-73.95,19,6,6,0,1,0,1
40.78_-73.95,40.78,-73.95,20,0,8,0,0,0,1
40.78_-73.95,40.78,-73.95,20,1,13,0,0,0,1
40.78_-73.95,40.78,-73.95,20,2,12,0,0,0,1
40.78_-73.95,40.78,-73.95,20,3,16,1,0,0,1
40.78_-73.95,40.78,-73.95,20,4,19,1,0,0,1
40.78_-73.95,40.78,-73.95,20,5,11,0,1,0,1
40.78_-73.95,40.78,-73.95,20,6,17,1,1,0,1
40.78_-73.95,40.78,-73.95,21,0,10,0,0,0,1
40.78_-73.95,40.78,-73.95,21,1,16,1,0,0,1
40.78_-73.95,40.78,-73.95,21,2,12,0,0,0,1
40.78_-73.95,40.78,-73.95,21,3,14,0,0,0,1
40.78_-73.95,40.78,-73.95,21,4,11,0,0,0,1
40.78_-73.95,40.78,-73.95,21,5,15,1,1,0,1
40.78_-73.95,40.78,-73.95,21,6,7,0,1,0,1
40.78_-73.95,40.78,-73.95,22,0,4,0,0,0,1
40.78_-73.95,40.78,-73.95,22,1,7,0,0,0,1
40.78_-73.95,40.78,-73.95,22,2,7,0,0,0,1
40.78_-73.95,40.78,-73.95,22,3,4,0,0,0,1
40.78_-73.95,40.78,-73.95,22,4,6,0,0,0,1
40.78_-73.95,40.78,-73.95,22,5,17,1,1,0,1
40.78_-73.95,40.78,-73.95,22,6,7,0,1,0,1
40.78_-73.95,40.78,-73.95,23,0,3,0,0,0,1
40.78_-73.95,40.78,-73.95,23,1,5,0,0,0,1
40.78_-73.95,40.78,-73.95,23,2,3,0,0,0,1
40.78_-73.95,40.78,-73.95,23,3,4,0,0,0,1
40.78_-73.95,40.78,-73.95,23,4,7,0,0,0,1
40.78_-73.95,40.78,-73.95,23,5,8,0,1,0,1
40.78_-73.95,40.78,-73.95,23,6,5,0,1,0,1
40.78_-73.96000000000001,40.78,-73.96000000000001,0,2,1,0,0,0,1
40.78_-73.96000000000001,40.78,-73.96000000000001,0,4,1,0,0,0,1
40.78_-73.96000000000001,40.78,-73.96000000000001,0,6,2,0,1,0,1
40.78_-73.96000000000001,40.78,-73.96000000000001,1,6,1,0,1,0,1
40.78_-73.96000000000001,40.78,-73.96000000000001,3,2,1,0,0,0,1
40.78_-73.96000000000001,40.78,-73.96000000000001,4,5,1,0,1,0,1
40.78_-73.96000000000001,40.78,-73.96000000000001,5,2,2,0,0,0,1
40.78_-73.96000000000001,40.78,-73.96000000000001,5,3,1,0,0,0,1
40.78_-73.96000000000001,40.78,-73.96000000000001,5,4,1,0,0,0,1
40.78_-73.96000000000001,40.78,-73.96000000000001,5,5,1,0,1,0,1
40.78_-73.96000000000001,40.78,-73.96000000000001,6,0,2,0,0,0,1
40.78_-73.96000000000001,40.78,-73.96000000000001,6,1,5,0,0,0,1
40.78_-73.96000000000001,40.78,-73.96000000000001,6,3,2,0,0,0,1
40.78_-73.96000000000001,40.78,-73.96000000000001,6,4,2,0,0,0,1
40.78_-73.96000000000001,40.78,-73.96000000000001,7,0,9,0,0,1,1
40.78_-73.96000000000001,40.78,-73.96000000000001,7,1,11,0,0,1,1
40.78_-73.96000000000001,40.78,-73.96000000000001,7,2,9,0,0,1,1
40.78_-73.96000000000001,40.78,-73.96000000000001,7,3,8,0,0,1,1
40.78_-73.96000000000001,40.78,-73.96000000000001,7,4,5,0,0,1,1
40.78_-73.96000000000001,40.78,-73.96000000000001,7,5,2,0,1,1,1
40.78_-73.96000000000001,40.78,-73.96000000000001,7,6,1,0,1,1,1
40.78_-73.96000000000001,40.78,-73.96000000000001,8,0,10,0,0,1,1
40.78_-73.96000000000001,40.78,-73.96000000000001,8,1,14,0,0,1,1
40.78_-73.96000000000001,40.78,-73.96000000000001,8,2,15,1,0,1,1
40.78_-73.96000000000001,40.78,-73.96000000000001,8,3,8,0,0,1,1
40.78_-73.96000000000001,40.78,-73.96000000000001,8,4,14,0,0,1,1
40.78_-73.96000000000001,40.78,-73.96000000000001,8,5,5,0,1,1,1
40.78_-73.96000000000001,40.78,-73.96000000000001,8,6,4,0,1,1,1
40.78_-73.96000000000001,40.78,-73.96000000000001,9,0,13,0,0,1,1
40.78_-73.96000000000001,40.78,-73.96000000000001,9,1,16,1,0,1,1
40.78_-73.96000000000001,40.78,-73.96000000000001,9,2,11,0,0,1,1
40.78_-73.96000000000001,40.78,-73.96000000000001,9,3,17,1,0,1,1
40.78_-73.96000000000001,40.78,-73.96000000000001,9,4,17,1,0,1,1
40.78_-73.96000000000001,40.78,-73.96000000000001,9,5,17,1,1,1,1
40.78_-73.96000000000001,40.78,-73.96000000000001,9,6,7,0,1,1,1
40.78_-73.96000000000001,40.78,-73.96000000000001,10,0,11,0,0,0,1
40.78_-73.96000000000001,40.78,-73.96000000000001,10,1,10,0,0,0,1
40.78_-73.96000000000001,40.78,-73.96000000000001,10,2,15,1,0,0,1
40.78_-73.96000000000001,40.78,-73.96000000000001,10,3,14,0,0,0,1
40.78_-73.96000000000001,40.78,-73.96000000000001,10,4,14,0,0,0,1
40.78_-73.96000000000001,40.78,-73.96000000000001,10,5,13,0,1,0,1
40.78_-73.96000000000001,40.78,-73.96000000000001,10,6,17,1,1,0,1
40.78_-73.96000000000001,40.78,-73.96000000000001,11,0,5,0,0,0,1
40.78_-73.96000000000001,40.78,-73.96000000000001,11,1,12,0,0,0,1
40.78_-73.96000000000001,40.78,-73.96000000000001,11,2,9,0,0,0,1
40.78_-73.96000000000001,40.78,-73.96000000000001,11,3,11,0,0,0,1
40.78_-73.96000000000001,40.78,-73.96000000000001,11,4,11,0,0,0,1
40.78_-73.96000000000001,40.78,-73.96000000000001,11,5,8,0,1,0,1
40.78_-73.96000000000001,40.78,-73.96000000000001,11,6,6,0,1,0,1
40.78_-73.96000000000001,40.78,-73.96000000000001,12,0,10,0,0,0,1
40.78_-73.96000000000001,40.78,-73.96000000000001,12,1,11,0,0,0,1
40.78_-73.96000000000001,40.78,-73.96000000000001,12,2,18,1,0,0,1
40.78_-73.96000000000001,40.78,-73.96000000000001,12,3,14,0,0,0,1
40.78_-73.96000000000001,40.78,-73.96000000000001,12,4,12,0,0,0,1
40.78_-73.96000000000001,40.78,-73.96000000000001,12,5,7,0,1,0,1
40.78_-73.96000000000001,40.78,-73.96000000000001,12,6,5,0,1,0,1
40.78_-73.96000000000001,40.78,-73.96000000000001,13,0,7,0,0,0,1
40.78_-73.96000000000001,40.78,-73.96000000000001,13,1,7,0,0,0,1
40.78_-73.96000000000001,40.78,-73.96000000000001,13,2,8,0,0,0,1
40.78_-73.96000000000001,40.78,-73.96000000000001,13,3,12,0,0,0,1
40.78_-73.96000000000001,40.78,-73.96000000000001,13,4,12,0,0,0,1
40.78_-73.96000000000001,40.78,-73.96000000000001,13,5,14,0,1,0,1
40.78_-73.96000000000001,40.78,-73.96000000000001,13,6,10,0,1,0,1
40.78_-73.96000000000001,40.78,-73.96000000000001,14,0,16,1,0,0,1
40.78_-73.96000000000001,40.78,-73.96000000000001,14,1,15,1,0,0,1
40.78_-73.96000000000001,40.78,-73.96000000000001,14,2,17,1,0,0,1
40.78_-73.96000000000001,40.78,-73.96000000000001,14,3,13,0,0,0,1
40.78_-73.96000000000001,40.78,-73.96000000000001,14,4,8,0,0,0,1
40.78_-73.96000000000001,40.78,-73.96000000000001,14,5,2,0,1,0,1
40.78_-73.96000000000001,40.78,-73.96000000000001,14,6,17,1,1,0,1
40.78_-73.96000000000001,40.78,-73.96000000000001,15,0,11,0,0,0,1
40.78_-73.96000000000001,40.78,-73.96000000000001,15,1,6,0,0,0,1
40.78_-73.96000000000001,40.78,-73.96000000000001,15,2,24,1,0,0,1
40.78_-73.96000000000001,40.78,-73.96000000000001,15,3,11,0,0,0,1
40.78_-73.96000000000001,40.78,-73.96000000000001,15,4,12,0,0,0,1
40.78_-73.96000000000001,40.78,-73.96000000000001,15,5,12,0,1,0,1
40.78_-73.96000000000001,40.78,-73.96000000000001,15,6,17,1,1,0,1
40.78_-73.96000000000001,40.78,-73.96000000000001,16,0,8,0,0,1,1
40.78_-73.96000000000001,40.78,-73.96000000000001,16,1,5,0,0,1,1
40.78_-73.96000000000001,40.78,-73.96000000000001,16,2,9,0,0,1,1
40.78_-73.96000000000001,40.78,-73.96000000000001,16,3,6,0,0,1,1
40.78_-73.96000000000001,40.78,-73.96000000000001,16,4,9,0,0,1,1
40.78_-73.96000000000001,40.78,-73.96000000000001,16,5,9,0,1,1,1
40.78_-73.96000000000001,40.78,-73.96000000000001,16,6,10,0,1,1,1
40.78_-73.96000000000001,40.78,-73.96000000000001,17,0,8,0,0,1,1
40.78_-73.96000000000001,40.78,-73.96000000000001,17,1,5,0,0,1,1
40.78_-73.96000000000001,40.78,-73.96000000000001,17,2,7,0,0,1,1
40.78_-73.96000000000001,40.78,-73.96000000000001,17,3,12,0,0,1,1
40.78_-73.96000000000001,40.78,-73.96000000000001,17,4,10,0,0,1,1
40.78_-73.96000000000001,40.78,-73.96000000000001,17,5,11,0,1,1,1
40.78_-73.96000000000001,40.78,-73.96000000000001,17,6,15,1,1,1,1
40.78_-73.96000000000001,40.78,-73.96000000000001,18,0,10,0,0,1,1
40.78_-73.96000000000001,40.78,-73.96000000000001,18,1,8,0,0,1,1
40.78_-73.96000000000001,40.78,-73.96000000000001,18,2,5,0,0,1,1
40.78_-73.96000000000001,40.78,-73.96000000000001,18,3,3,0,0,1,1
40.78_-73.96000000000001,40.78,-73.96000000000001,18,4,5,0,0,1,1
40.78_-73.96000000000001,40.78,-73.96000000000001,18,5,9,0,1,1,1
40.78_-73.96000000000001,40.78,-73.96000000000001,18,6,10,0,1,1,1
40.78_-73.96000000000001,40.78,-73.96000000000001,19,0,6,0,0,0,1
40.78_-73.96000000000001,40.78,-73.96000000000001,19,1,6,0,0,0,1
40.78_-73.96000000000001,40.78,-73.96000000000001,19,2,5,0,0,0,1
40.78_-73.96000000000001,40.78,-73.96000000000001,19,3,5,0,0,0,1
40.78_-73.96000000000001,40.78,-73.96000000000001,19,4,7,0,0,0,1
40.78_-73.96000000000001,40.78,-73.96000000000001,19,5,5,0,1,0,1
40.78_-73.96000000000001,40.78,-73.96000000000001,19,6,4,0,1,0,1
40.78_-73.96000000000001,40.78,-73.96000000000001,20,0,1,0,0,0,1
40.78_-73.96000000000001,40.78,-73.96000000000001,20,1,2,0,0,0,1
40.78_-73.96000000000001,40.78,-73.96000000000001,20,2,5,0,0,0,1
40.78_-73.96000000000001,40.78,-73.96000000000001,20,3,3,0,0,0,1
40.78_-73.96000000000001,40.78,-73.96000000000001,20,4,4,0,0,0,1
40.78_-73.96000000000001,40.78,-73.96000000000001,20,5,2,0,1,0,1
40.78_-73.96000000000001,40.78,-73.96000000000001,20,6,5,0,1,0,1
40.78_-73.96000000000001,40.78,-73.96000000000001,21,0,6,0,0,0,1
40.78_-73.96000000000001,40.78,-73.96000000000001,21,1,3,0,0,0,1
40.78_-73.96000000000001,40.78,-73.96000000000001,21,3,3,0,0,0,1
40.78_-73.96000000000001,40.78,-73.96000000000001,21,4,3,0,0,0,1
40.78_-73.96000000000001,40.78,-73.96000000000001,21,5,1,0,1,0,1
40.78_-73.96000000000001,40.78,-73.96000000000001,21,6,2,0,1,0,1
40.78_-73.96000000000001,40.78,-73.96000000000001,22,0,3,0,0,0,1
40.78_-73.96000000000001,40.78,-73.96000000000001,22,1,3,0,0,0,1
40.78_-73.96000000000001,40.78,-73.96000000000001,22,2,4,0,0,0,1
40.78_-73.96000000000001,40.78,-73.96000000000001,22,3,1,0,0,0,1
40.78_-73.96000000000001,40.78,-73.96000000000001,22,4,2,0,0,0,1
40.78_-73.96000000000001,40.78,-73.96000000000001,22,5,5,0,1,0,1
40.78_-73.96000000000001,40.78,-73.96000000000001,22,6,3,0,1,0,1
40.78_-73.96000000000001,40.78,-73.96000000000001,23,0,1,0,0,0,1
40.78_-73.96000000000001,40.78,-73.96000000000001,23,2,1,0,0,0,1
40.78_-73.96000000000001,40.78,-73.96000000000001,23,3,2,0,0,0,1
40.78_-73.96000000000001,40.78,-73.96000000000001,23,4,2,0,0,0,1
40.78_-73.96000000000001,40.78,-73.96000000000001,23,5,3,0,1,0,1
40.78_-73.96000000000001,40.78,-73.96000000000001,23,6,1,0,1,0,1
40.78_-73.97,40.78,-73.97,0,3,1,0,0,0,1
40.78_-73.97,40.78,-73.97,0,6,2,0,1,0,1
