"created_date","complaint_type","descriptor","borough","latitude","longitude","street_name"
"2025-10-10T21:43:23.000","Noise - Residential","Loud Music/Party","MANHATTAN","40.781774881018585","-73.95302604477797","EAST   90 STREET"
"2025-10-10T21:42:03.000","Noise - Park","Loud Music/Party","MANHATTAN","40.80484651053699","-73.94548930106254","MT MORRIS PARK WEST"
"2025-10-10T21:41:57.000","Noise - Commercial","Loud Music/Party","MANHATTAN","40.751916069510536","-73.99485680070967","WEST   33 STREET"
"2025-10-10T21:41:38.000","Missed Collection","Recycling - Metal/Glass/Rigid Plastic","MANHATTAN","40.76997682125975","-73.9570417350512","EAST   74 STREET"
"2025-10-10T21:41:08.000","Rodent","Rat Sighting","MANHATTAN","40.705485625875895","-74.0078735326104","WALL STREET"
"2025-10-10T21:41:00.000","Noise - Park","Loud Music/Party","MANHATTAN","40.77863290127972","-73.96254609596876","5 AVENUE"
"2025-10-10T21:41:00.000","Noise","Noise: Construction Before/After Hours (NM1)","MANHATTAN","40.75874230072071","-73.99610520648201","10 AVENUE"
"2025-10-10T21:40:43.000","Panhandling","N/A","MANHATTAN","40.744777891823155","-73.97882311572934","3 AVENUE"
"2025-10-10T21:40:13.000","Noise - Street/Sidewalk","Loud Music/Party","MANHATTAN","40.724378230616104","-73.97553570277516","AVENUE D"
"2025-10-10T21:39:53.000","Noise - Street/Sidewalk","Loud Music/Party","MANHATTAN","40.845128014140236","-73.93498560487605","AUDUBON AVENUE"
"2025-10-10T21:36:48.000","SAFETY","SPRINKLER","MANHATTAN","40.74711009650051","-74.00281141278118","WEST   23 STREET"
"2025-10-10T21:36:16.000","For Hire Vehicle Complaint","Driver Complaint - Non Passenger","MANHATTAN","40.735123117174425","-73.98743571468924","EAST   16 STREET"
"2025-10-10T21:35:59.000","Noise - Commercial","Loud Music/Party","MANHATTAN","40.76868589120957","-73.98751602695319","WEST   57 STREET"
"2025-10-10T21:35:49.000","Noise - Street/Sidewalk","Loud Music/Party","MANHATTAN","40.83007155682951","-73.9478065715269","BROADWAY"
"2025-10-10T21:35:35.000","Illegal Parking","Blocked Bike Lane","MANHATTAN","40.735123117174425","-73.98743571468924","EAST   16 STREET"
"2025-10-10T21:34:18.000","Noise - Residential","Loud Music/Party","MANHATTAN","40.72432608865083","-73.97557540737051","AVENUE D"
"2025-10-10T21:31:00.000","Street Light Condition","Street Light Out","MANHATTAN","40.71169729113111","-74.00087291454552",
"2025-10-10T21:30:41.000","HEAT/HOT WATER","ENTIRE BUILDING","MANHATTAN","40.84962483486739","-73.9367704194685","WEST  180 STREET"
"2025-10-10T21:30:27.000","Noise - Commercial","Loud Music/Party","MANHATTAN","40.7064629986641","-74.002737562466","SOUTH STREET"
"2025-10-10T21:30:02.000","Illegal Parking","Blocked Hydrant","MANHATTAN","40.76586877584743","-73.9593331369398","EAST   68 STREET"
"2025-10-10T21:26:07.000","Noise - Residential","Loud Music/Party","MANHATTAN","40.72432608865083","-73.97557540737051","AVENUE D"
"2025-10-10T21:24:24.000","Noise - Street/Sidewalk","Loud Talking","MANHATTAN","40.768255064131054","-73.95493451886078","EAST   73 STREET"
"2025-10-10T21:23:51.000","Illegal Parking","Blocked Bike Lane","MANHATTAN","40.78740849610428","-73.97522725896897","AMSTERDAM AVENUE"
"2025-10-10T21:19:57.000","Noise - Residential","Loud Music/Party","MANHATTAN","40.77741599314146","-73.98087441438393","WEST   71 STREET"
"2025-10-10T21:19:43.000","Panhandling","N/A","MANHATTAN","40.72028000014199","-73.99391767168628",
"2025-10-10T21:14:34.000","UNSANITARY CONDITION","GARBAGE/RECYCLING STORAGE","MANHATTAN","40.756852022491444","-73.9670774750833","2 AVENUE"
"2025-10-10T21:14:03.000","Noise - Commercial","Loud Music/Party","MANHATTAN","40.74298746258545","-73.99646339661322","7 AVENUE"
"2025-10-10T21:13:53.000","Noise - Street/Sidewalk","Loud Talking","MANHATTAN","40.81612068624839","-73.94311733102843","7 AVENUE"
"2025-10-10T21:13:33.000","Noise - Residential","Loud Music/Party","MANHATTAN","40.72432608865083","-73.97557540737051","AVENUE D"
"2025-10-10T21:13:11.000","Noise - Street/Sidewalk","Loud Music/Party","MANHATTAN","40.79891358671478","-73.96211932692883","WEST  106 STREET"
"2025-10-10T21:12:25.000","Noise - Residential","Loud Music/Party","MANHATTAN","40.77916050641957","-73.97493424683823","WEST   76 STREET"
"2025-10-10T21:11:33.000","UNSANITARY CONDITION","GARBAGE/RECYCLING STORAGE","MANHATTAN","40.756852022491444","-73.9670774750833","2 AVENUE"
"2025-10-10T21:10:57.000","Non-Emergency Police Matter","Other (complaint details)","MANHATTAN","40.759035986624454","-73.99605465423076","WEST   41 STREET"
"2025-10-10T21:09:41.000","Drug Activity","Use Outside","MANHATTAN","40.851948730736915","-73.93048949080737","WEST  186 STREET"
"2025-10-10T21:08:33.000","HEAT/HOT WATER","ENTIRE BUILDING","MANHATTAN","40.86873196644229","-73.92513531524392","PAYSON AVENUE"
"2025-10-10T21:08:27.000","HEAT/HOT WATER","ENTIRE BUILDING","MANHATTAN","40.756852022491444","-73.9670774750833","2 AVENUE"
"2025-10-10T21:08:25.000","HEAT/HOT WATER","ENTIRE BUILDING","MANHATTAN","40.756852022491444","-73.9670774750833","2 AVENUE"
"2025-10-10T21:06:46.000","Noise - Commercial","Loud Music/Party","MANHATTAN","40.822003741500964","-73.93991835280478","WEST  145 STREET"
"2025-10-10T21:06:38.000","Noise - Residential","Banging/Pounding","MANHATTAN","40.833312622337566","-73.94118738288498","WEST  158 STREET"
"2025-10-10T21:06:21.000","Noise - Street/Sidewalk","Loud Music/Party","MANHATTAN","40.77354376007703","-73.97063994330873","TERRACE DRIVE"
"2025-10-10T21:05:29.000","Panhandling","N/A","MANHATTAN","40.72028000014199","-73.99391767168628",
"2025-10-10T21:04:24.000","Curb Condition","Broken Curb","MANHATTAN","40.720644577178945","-74.01210700209393","WEST STREET"
"2025-10-10T21:02:43.000","Non-Emergency Police Matter","Other (complaint details)","MANHATTAN","40.753252447698415","-73.99006710987952","WEST   37 STREET"
"2025-10-10T21:02:28.000","Noise - Street/Sidewalk","Loud Music/Party","MANHATTAN","40.75371324016498","-73.97161238284878","EAST   47 STREET"
"2025-10-10T20:59:40.000","Noise - Commercial","Loud Music/Party","MANHATTAN","40.73077061956904","-74.00079378581671","WEST    3 STREET"
"2025-10-10T20:59:35.000","Noise - Residential","Banging/Pounding","MANHATTAN","40.8574419860873","-73.92781950167755","FORT GEORGE HILL"
"2025-10-10T20:59:33.000","HEAT/HOT WATER","ENTIRE BUILDING","MANHATTAN","40.719917419566436","-73.99001435753044","ALLEN STREET"
"2025-10-10T20:55:12.000","Noise - Residential","Loud Music/Party","MANHATTAN","40.76771115696222","-73.97051616042855","5 AVENUE"
"2025-10-10T20:54:43.000","Noise - Residential","Loud Music/Party","MANHATTAN","40.804044260827865","-73.95655017698488","WEST  115 STREET"
"2025-10-10T20:54:37.000","Street Condition","Defective Hardware","MANHATTAN",,,"WEST  179 STREET"
"2025-10-10T20:54:17.000","Noise - Residential","Loud Music/Party","MANHATTAN","40.72432608865083","-73.97557540737051","AVENUE D"
"2025-10-10T20:53:05.000","Noise - Residential","Banging/Pounding","MANHATTAN","40.79102393091951","-73.9513366142888","EAST  102 STREET"
"2025-10-10T20:52:45.000","Vendor Enforcement","Food Vendor","MANHATTAN","40.723202995922456","-73.99124770125584","CHRYSTIE STREET"
"2025-10-10T20:51:25.000","Noise - Residential","Loud Music/Party","MANHATTAN","40.7727634394354","-73.97957239883824","WEST   66 STREET"
"2025-10-10T20:51:12.000","Cannabis Retailer","Sales to Minors Under 21","MANHATTAN","40.78345665900813","-73.97808500851097","AMSTERDAM AVENUE"
"2025-10-10T20:50:16.000","Food Establishment","Pet/Animal","MANHATTAN","40.722709256615495","-73.99810957520295","SPRING STREET"
"2025-10-10T20:50:04.000","Noise - Street/Sidewalk","Loud Music/Party","MANHATTAN","40.81726755137458","-73.94225650251605","ADAM CLAYTON POWELL JR BOULEVARD"
"2025-10-10T20:49:50.000","Noise - Commercial","Loud Music/Party","MANHATTAN","40.765099203289495","-73.9749070490379","CENTRAL PARK SOUTH"
"2025-10-10T20:49:42.000","Illegal Parking","License Plate Obscured","MANHATTAN","40.76990633724849","-73.98056248034915","CENTRAL PARK WEST"
"2025-10-10T20:49:11.000","Noise - Residential","Loud Music/Party","MANHATTAN","40.77916050641957","-73.97493424683823","WEST   76 STREET"
"2025-10-10T20:47:47.000","Cannabis Retailer","Sales to Minors Under 21","MANHATTAN","40.78123397869787","-73.98122718122167","BROADWAY"
"2025-10-10T20:47:02.000","HEAT/HOT WATER","ENTIRE BUILDING","MANHATTAN","40.70843915807956","-74.00486932660382","FULTON STREET"
"2025-10-10T20:46:50.000","Noise - Street/Sidewalk","Loud Music/Party","MANHATTAN","40.86478078723469","-73.92276806780335","SHERMAN AVENUE"
"2025-10-10T20:46:18.000","Illegal Parking","Commercial Overnight Parking","MANHATTAN","40.815286215929646","-73.93766286693861","WEST  138 STREET"
"2025-10-10T20:44:27.000","HEAT/HOT WATER","ENTIRE BUILDING","MANHATTAN","40.8024307423435","-73.95067450267706","WEST  116 STREET"
"2025-10-10T20:44:13.000","HEAT/HOT WATER","APARTMENT ONLY","MANHATTAN","40.7269800530374","-74.00376305233803","CHARLTON STREET"
"2025-10-10T20:44:12.000","Noise - Residential","Banging/Pounding","MANHATTAN","40.723433666430005","-73.99285310642439","BOWERY"
"2025-10-10T20:43:59.000","Noise - Commercial","Loud Music/Party","MANHATTAN","40.76868589120957","-73.98751602695319","WEST   57 STREET"
"2025-10-10T20:43:13.000","Vendor Enforcement","Food Vendor","MANHATTAN","40.74929456357408","-73.99055854041757","WEST   32 STREET"
"2025-10-10T20:42:48.000","Noise - Helicopter","Other","MANHATTAN","40.7746982535372","-73.97833340466605","WEST   69 STREET"
"2025-10-10T20:41:51.000","Noise - Residential","Loud Music/Party","MANHATTAN","40.77741899719263","-73.98250642507648","BROADWAY"
"2025-10-10T20:41:30.000","Noise - Street/Sidewalk","Loud Music/Party","MANHATTAN","40.86476431663921","-73.92276447154296","SHERMAN AVENUE"
"2025-10-10T20:41:04.000","Noise - Helicopter","Other","MANHATTAN","40.775381638494004","-73.97804433954843","WEST   70 STREET"
"2025-10-10T20:41:00.000","Noise","Noise, Barking Dog (NR5)","MANHATTAN","40.8159604610631","-73.96031770662455","RIVERSIDE DRIVE"
"2025-10-10T20:40:50.000","HEAT/HOT WATER","ENTIRE BUILDING","MANHATTAN","40.80669795254655","-73.94291226196873","WEST  125 STREET"
"2025-10-10T20:39:59.000","Encampment","N/A","MANHATTAN","40.78113517763741","-73.98128498262183","BROADWAY"
"2025-10-10T20:39:59.000","Encampment","N/A","MANHATTAN","40.78113517763741","-73.98128498262183","BROADWAY"
"2025-10-10T20:38:35.000","Homeless Person Assistance","Non-Chronic","MANHATTAN","40.798627809256374","-73.94161893619888",
"2025-10-10T20:38:01.000","Noise - Helicopter","Other","MANHATTAN","40.77479436257054","-73.97856444557219","WEST   69 STREET"
"2025-10-10T20:33:45.000","Taxi Complaint","Driver Complaint - Passenger","MANHATTAN","40.754249217211175","-73.99939001324654","HUDSON YARDS"
"2025-10-10T20:33:02.000","Rodent","Condition Attracting Rodents","MANHATTAN","40.763186986413956","-73.95883661179278","EAST   65 STREET"
"2025-10-10T20:32:42.000","Noise - Street/Sidewalk","Loud Talking","MANHATTAN","40.8175976229342","-73.938318236108","LENOX AVENUE"
"2025-10-10T20:31:22.000","PAINT/PLASTER","WALL","MANHATTAN","40.836139402067694","-73.946251477162","RIVERSIDE DRIVE"
"2025-10-10T20:31:22.000","PAINT/PLASTER","CEILING","MANHATTAN","40.836139402067694","-73.946251477162","RIVERSIDE DRIVE"
"2025-10-10T20:31:22.000","PAINT/PLASTER","WALL","MANHATTAN","40.836139402067694","-73.946251477162","RIVERSIDE DRIVE"
"2025-10-10T20:31:22.000","PAINT/PLASTER","CEILING","MANHATTAN","40.836139402067694","-73.946251477162","RIVERSIDE DRIVE"
"2025-10-10T20:31:22.000","PAINT/PLASTER","WALL","MANHATTAN","40.836139402067694","-73.946251477162","RIVERSIDE DRIVE"
"2025-10-10T20:31:22.000","PAINT/PLASTER","CEILING","MANHATTAN","40.836139402067694","-73.946251477162","RIVERSIDE DRIVE"
"2025-10-10T20:31:22.000","WATER LEAK","SLOW LEAK","MANHATTAN","40.836139402067694","-73.946251477162","RIVERSIDE DRIVE"
"2025-10-10T20:31:22.000","UNSANITARY CONDITION","MOLD","MANHATTAN","40.836139402067694","-73.946251477162","RIVERSIDE DRIVE"
"2025-10-10T20:29:07.000","Noise - Commercial","Loud Music/Party","MANHATTAN","40.76868589120957","-73.98751602695319","WEST   57 STREET"
"2025-10-10T20:28:56.000","Illegal Parking","Posted Parking Sign Violation","MANHATTAN","40.77265909494036","-73.97932331414397","WEST   66 STREET"
"2025-10-10T20:27:00.000","Homeless Person Assistance","Chronic","MANHATTAN","40.72153159173025","-73.99357844144802","BOWERY"
"2025-10-10T20:26:58.000","Noise - Street/Sidewalk","Loud Music/Party","MANHATTAN","40.71391118393039","-73.98384693722797","HENRY STREET"
"2025-10-10T20:26:28.000","Noise - Street/Sidewalk","Loud Talking","MANHATTAN","40.78995698939896","-73.9468412938642","EAST  103 STREET"
"2025-10-10T20:26:19.000","Noise - Commercial","Loud Music/Party","MANHATTAN","40.79082251538765","-73.94890991922047","EAST  103 STREET"
"2025-10-10T20:26:06.000","Noise - Commercial","Loud Music/Party","MANHATTAN","40.77303218808042","-73.97828340102534","CENTRAL PARK WEST"
"2025-10-10T20:25:01.000","Noise - Residential","Loud Music/Party","MANHATTAN","40.744645169011484","-74.00638408884","10 AVENUE"
"2025-10-10T20:24:52.000","HEAT/HOT WATER","ENTIRE BUILDING","MANHATTAN","40.8024307423435","-73.95067450267706","WEST  116 STREET"
"2025-10-10T20:23:07.000","Noise - Vehicle","Car/Truck Music","MANHATTAN","40.866845974811675","-73.92886502075443","DYCKMAN STREET"
"2025-10-10T20:22:15.000","HEAT/HOT WATER","ENTIRE BUILDING","MANHATTAN","40.814438308548404","-73.95597259174166","WEST  126 STREET"
"2025-10-10T20:21:55.000","HEAT/HOT WATER","ENTIRE BUILDING","MANHATTAN","40.8024307423435","-73.95067450267706","WEST  116 STREET"
"2025-10-10T20:21:10.000","Taxi Complaint","Driver Complaint - Passenger","MANHATTAN","40.75487326017523","-73.97985942011033","5 AVENUE"
"2025-10-10T20:20:07.000","Outdoor Dining","Sidewalk Zone Blocked","MANHATTAN","40.71465022930543","-74.00993435193645","WEST BROADWAY"
"2025-10-10T20:19:08.000","Noise - Helicopter","Other","MANHATTAN","40.74301314289511","-73.97951656251196","EAST   30 STREET"
"2025-10-10T20:17:07.000","Noise - Residential","Loud Music/Party","MANHATTAN","40.79703473009847","-73.94488531882931","PARK AVENUE"
"2025-10-10T20:16:56.000","Illegal Parking","Blocked Hydrant","MANHATTAN","40.86747576349775","-73.92648532441477","BEAK STREET"
"2025-10-10T20:13:06.000","Encampment","N/A","MANHATTAN","40.73985555656812","-73.99322303167133","WEST   19 STREET"
"2025-10-10T20:12:33.000","Drinking","In Public","MANHATTAN","40.71147214147519","-73.99564265615868","MONROE STREET"
"2025-10-10T20:11:04.000","Homeless Person Assistance","Non-Chronic","MANHATTAN","40.713607448916186","-74.00678151395425","BROADWAY"
"2025-10-10T20:10:05.000","Drinking","In Public","MANHATTAN","40.71143372713858","-73.99598172331002","MONROE STREET"
"2025-10-10T20:08:15.000","Food Establishment","Pet/Animal","MANHATTAN","40.75217334453081","-73.98603931806298","6 AVENUE"
"2025-10-10T20:05:41.000","Noise - Street/Sidewalk","Loud Music/Party","MANHATTAN","40.71391118393039","-73.98384693722797","HENRY STREET"
"2025-10-10T20:05:01.000","Noise - Commercial","Loud Music/Party","MANHATTAN","40.77294437071882","-73.97835924811453","CENTRAL PARK WEST"
"2025-10-10T20:04:20.000","Taxi Complaint","Driver Complaint - Non Passenger","MANHATTAN","40.75417682536676","-73.98459514409517","6 AVENUE"
"2025-10-10T20:04:15.000","For Hire Vehicle Report","Driver Report - Non Passenger","MANHATTAN","40.73876320234302","-74.00572676912088","HORATIO STREET"
"2025-10-10T20:02:39.000","Noise - Street/Sidewalk","Loud Music/Party","MANHATTAN","40.75364731537449","-73.97140667761374","EAST   47 STREET"
"2025-10-10T20:01:50.000","Noise - Residential","Banging/Pounding","MANHATTAN","40.70432723447391","-74.00922950977888","HANOVER SQUARE"
"2025-10-10T20:01:28.000","Dirty Condition","Trash","MANHATTAN","40.772940017362096","-73.95412983908912","EAST   79 STREET"
"2025-10-10T20:01:09.000","Noise - Helicopter","Other","MANHATTAN","40.742384671872344","-73.97995341404733","EAST   29 STREET"
"2025-10-10T19:57:56.000","Noise - Street/Sidewalk","Loud Music/Party","MANHATTAN","40.85746342279737","-73.92699164532567","FORT GEORGE AVENUE"
"2025-10-10T19:57:38.000","Vendor Enforcement","Non-Food Vendor","MANHATTAN","40.72024990767507","-74.00374102705236","CHURCH STREET"
"2025-10-10T19:56:43.000","Homeless Person Assistance","Non-Chronic","MANHATTAN","40.748204839989796","-73.98986936408812","WEST 31 STREET"
"2025-10-10T19:54:02.000","Noise - Park","Loud Music/Party","MANHATTAN","40.81448453677364","-73.96251508163472","RIVERSIDE DRIVE"
"2025-10-10T19:53:14.000","Noise - Residential","Loud Music/Party","MANHATTAN","40.766661998310695","-73.95931099221761","EAST   69 STREET"
"2025-10-10T19:53:00.000","Noise","Noise, Barking Dog (NR5)","MANHATTAN","40.81297270285091","-73.93819608236085","WEST  135 STREET"
"2025-10-10T19:53:00.000","Lead","Lead Kit Request (Residential) (L10)","MANHATTAN","40.796930725803925","-73.94550661801549","EAST  112 STREET"
"2025-10-10T19:52:09.000","Noise - Park","Loud Music/Party","MANHATTAN","40.77863290127972","-73.96254609596876","5 AVENUE"
"2025-10-10T19:50:00.000","Noise","Noise: Construction Before/After Hours (NM1)","MANHATTAN","40.75139390703685","-73.98663500508745","AVENUE OF THE AMERICAS"
"2025-10-10T19:49:44.000","Illegal Dumping","Removal Request","MANHATTAN","40.724570059316044","-73.97414302858385","EAST   10 STREET"
"2025-10-10T19:49:42.000","Noise - Commercial","Loud Music/Party","MANHATTAN","40.72150261535073","-73.98016893691988","EAST    3 STREET"
"2025-10-10T19:48:18.000","Noise - Street/Sidewalk","Loud Music/Party","MANHATTAN","40.796489254664806","-73.94642434611023","EAST  111 STREET"
"2025-10-10T19:46:18.000","Noise - Commercial","Loud Music/Party","MANHATTAN","40.75203386095101","-73.99105262203469","WEST   35 STREET"
"2025-10-10T19:45:46.000","Noise - Park","Loud Music/Party","MANHATTAN","40.77863290127972","-73.96254609596876","5 AVENUE"
"2025-10-10T19:45:21.000","Noise - Residential","Loud Music/Party","MANHATTAN","40.83811767058312","-73.9448368284078","WEST  162 STREET"
"2025-10-10T19:42:07.000","HEAT/HOT WATER","ENTIRE BUILDING","MANHATTAN","40.82106661392927","-73.93769719524987","WEST  145 STREET"
"2025-10-10T19:40:40.000","Noise - Helicopter","Other","MANHATTAN","40.774399301414064","-73.97956106558597","WEST   68 STREET"
"2025-10-10T19:40:20.000","Noise - Vehicle","Car/Truck Music","MANHATTAN","40.796208202874006","-73.93376568686996","EAST  117 STREET"
"2025-10-10T19:40:11.000","Noise - Residential","Loud Music/Party","MANHATTAN","40.73391566554618","-73.98987153654743","4 AVENUE"
"2025-10-10T19:40:02.000","Noise - Helicopter","Other","MANHATTAN","40.77577464110706","-73.98087849635053","WEST   69 STREET"
"2025-10-10T19:39:30.000","Rodent","Rat Sighting","MANHATTAN","40.78079231451539","-73.98275107513616","WEST   74 STREET"
"2025-10-10T19:38:55.000","Noise - Helicopter","Other","MANHATTAN","40.77493989695719","-73.97890739723678","WEST   69 STREET"
"2025-10-10T19:38:36.000","Illegal Parking","Posted Parking Sign Violation","MANHATTAN","40.81640822793734","-73.96143016991172","RIVERSIDE DRIVE"
"2025-10-10T19:38:15.000","Noise - Helicopter","Other","MANHATTAN","40.775834711610315","-73.97907319952753","WEST   70 STREET"
"2025-10-10T19:38:00.000","Water System","Dirty Water (WE)","MANHATTAN","40.769771997551935","-73.95266987761939","EAST   76 STREET"
"2025-10-10T19:37:23.000","Noise - Park","Loud Talking","MANHATTAN","40.82157361843168","-73.95352545503445","MONTEFIORE SQUARE"
"2025-10-10T19:36:52.000","Noise - Residential","Banging/Pounding","MANHATTAN","40.790725472292195","-73.94675039607567","EAST  104 STREET"
"2025-10-10T19:36:24.000","Noise - Helicopter","Other","MANHATTAN","40.77712219662747","-73.98022458555542","WEST   71 STREET"
"2025-10-10T19:36:06.000","Noise - Street/Sidewalk","Loud Music/Party","MANHATTAN","40.84376204980533","-73.93660250819737","WEST  173 STREET"
"2025-10-10T19:35:46.000","Noise - Helicopter","Other","MANHATTAN","40.77552716628115","-73.97834396659364","WEST   70 STREET"
"2025-10-10T19:35:05.000","Noise - Helicopter","Other","MANHATTAN","40.775730708491544","-73.98077741346764","WEST   69 STREET"
"2025-10-10T19:34:21.000","Noise - Helicopter","Other","MANHATTAN","40.77657365854419","-73.98277383149043","WEST   69 STREET"
"2025-10-10T19:33:36.000","Noise - Residential","Loud Music/Party","MANHATTAN","40.79913644925785","-73.93310903315022","1 AVENUE"
"2025-10-10T19:33:35.000","Noise - Helicopter","Other","MANHATTAN","40.77682322097574","-73.98143061899712","WEST   70 STREET"
"2025-10-10T19:32:45.000","Noise - Street/Sidewalk","Loud Music/Party","MANHATTAN","40.85746342279737","-73.92699164532567","FORT GEORGE AVENUE"
"2025-10-10T19:32:17.000","Noise - Residential","Loud Music/Party","MANHATTAN","40.74852079850655","-73.9944636732564","WEST   29 STREET"
"2025-10-10T19:31:47.000","Noise - Helicopter","Other","MANHATTAN","40.77640276648653","-73.97849893720677","WEST   71 STREET"
"2025-10-10T19:31:34.000","Outdoor Dining","Restaurant Status","MANHATTAN","40.738262624801926","-73.98354874328433","3 AVENUE"
"2025-10-10T19:31:24.000","Illegal Parking","Posted Parking Sign Violation","MANHATTAN",,,"EAST   24 STREET"
"2025-10-10T19:30:56.000","Noise - Helicopter","Other","MANHATTAN","40.77426475311799","-73.9792469956413","WEST   68 STREET"
"2025-10-10T19:30:51.000","Street Condition","Pothole","MANHATTAN",,,"AMSTERDAM AVENUE"
"2025-10-10T19:30:07.000","Noise - Helicopter","Other","MANHATTAN","40.776458339342994","-73.98250667744476","WEST   69 STREET"
"2025-10-10T19:29:00.000","Water System","Dirty Water (WE)","MANHATTAN","40.82812142022209","-73.93935636561281","BRADHURST AVENUE"
"2025-10-10T19:28:34.000","Non-Emergency Police Matter","Trespassing","MANHATTAN","40.793821746748584","-73.94722464211642","PARK AVENUE"
"2025-10-10T19:28:11.000","Illegal Parking","Double Parked Blocking Vehicle","MANHATTAN",,,"WEST  144 STREET"
"2025-10-10T19:25:49.000","Noise - Helicopter","Other","MANHATTAN","40.77678955228974","-73.97733980620717","WEST   72 STREET"
"2025-10-10T19:25:31.000","Street Sign - Missing","No Parking, Standing, Stopping","MANHATTAN","40.776640205599826","-73.95484218968546","EAST   83 STREET"
"2025-10-10T19:25:15.000","Noise - Helicopter","Other","MANHATTAN","40.77755053929433","-73.98120294508773","WEST   71 STREET"
"2025-10-10T19:24:46.000","Noise - Helicopter","Other","MANHATTAN","40.77534594105587","-73.97796130906676","WEST   70 STREET"
"2025-10-10T19:24:13.000","Noise - Residential","Banging/Pounding","MANHATTAN","40.86439499522772","-73.92050891043958","POST AVENUE"
"2025-10-10T19:23:55.000","ELECTRIC","WIRING","MANHATTAN","40.82812142022209","-73.93935636561281","BRADHURST AVENUE"
"2025-10-10T19:23:55.000","ELECTRIC","NO LIGHTING","MANHATTAN","40.82812142022209","-73.93935636561281","BRADHURST AVENUE"
"2025-10-10T19:21:09.000","Illegal Parking","Double Parked Blocking Traffic","MANHATTAN","40.80655789416365","-73.94857996519718","WEST  122 STREET"
"2025-10-10T19:21:05.000","Noise - Residential","Banging/Pounding","MANHATTAN","40.77628743600707","-73.97822457008313","WEST   71 STREET"
"2025-10-10T19:20:44.000","Noise - Residential","Loud Television","MANHATTAN","40.786418757878764","-73.96852897514309","CENTRAL PARK WEST"
"2025-10-10T19:20:31.000","Noise - Residential","Loud Music/Party","MANHATTAN","40.77303218808042","-73.97828340102534","CENTRAL PARK WEST"
"2025-10-10T19:20:28.000","Electrical","Electrical Wiring Defective/Exposed","MANHATTAN","40.82812142022209","-73.93935636561281","BRADHURST AVENUE"
"2025-10-10T19:19:26.000","Abandoned Vehicle","With License Plate","MANHATTAN","40.706113895406446","-74.01126037586627","BROAD STREET"
"2025-10-10T19:17:32.000","DOOR/WINDOW","DOOR","MANHATTAN","40.79443620456787","-73.93570325080485","EAST  114 STREET"
"2025-10-10T19:17:18.000","HEAT/HOT WATER","APARTMENT ONLY","MANHATTAN","40.821408488044355","-73.9405945273371","WEST  144 STREET"
"2025-10-10T19:17:07.000","Illegal Parking","Posted Parking Sign Violation","MANHATTAN","40.76419604198958","-73.99454539861004","WEST   48 STREET"
"2025-10-10T19:16:29.000","Encampment","N/A","MANHATTAN","40.76957574926495","-73.95613943871771","EAST   74 STREET"
"2025-10-10T19:16:29.000","Encampment","N/A","MANHATTAN","40.76957574926495","-73.95613943871771","EAST   74 STREET"
"2025-10-10T19:15:00.000","Traffic Signal Condition","Controller","MANHATTAN","40.73058122187266","-74.00168498601278",
"2025-10-10T19:14:27.000","Elevator","Elevator - Single Device On Property/No Alternate Service","MANHATTAN","40.82812142022209","-73.93935636561281","BRADHURST AVENUE"
"2025-10-10T19:14:11.000","HEAT/HOT WATER","ENTIRE BUILDING","MANHATTAN","40.72908479715366","-73.98879347099536","ST MARKS PLACE"
"2025-10-10T19:14:10.000","Noise - Residential","Banging/Pounding","MANHATTAN","40.86439499522772","-73.92050891043958","POST AVENUE"
"2025-10-10T19:13:56.000","UNSANITARY CONDITION","GARBAGE/RECYCLING STORAGE","MANHATTAN","40.808594911223615","-73.94955733475268","WEST  124 STREET"
"2025-10-10T19:12:18.000","Noise - Helicopter","Other","MANHATTAN","40.74301314289511","-73.97951656251196","EAST   30 STREET"
"2025-10-10T19:11:43.000","Noise - Residential","Loud Music/Party","MANHATTAN","40.817395803678885","-73.94077875001892","WEST  139 STREET"
"2025-10-10T19:11:37.000","Residential Disposal Complaint","Storage Area Not Provided","MANHATTAN","40.808594911223615","-73.94955733475268","WEST  124 STREET"
"2025-10-10T19:11:36.000","Illegal Parking","Parking Permit Improper Use","MANHATTAN","40.7024577129592","-74.01275288449412","WATER STREET"
"2025-10-10T19:11:08.000","Illegal Dumping","Removal Request","MANHATTAN","40.72360950032562","-73.99652575635224","LAFAYETTE STREET"
"2025-10-10T19:10:58.000","HEAT/HOT WATER","APARTMENT ONLY","MANHATTAN","40.81234305093741","-73.95334043607477","MORNINGSIDE AVENUE"
"2025-10-10T19:10:49.000","Illegal Parking","Blocked Hydrant","MANHATTAN","40.77412252527732","-73.98222928513631","BROADWAY"
"2025-10-10T19:10:41.000","Noise - Street/Sidewalk","Loud Music/Party","MANHATTAN","40.795779397166264","-73.94868219328542","EAST  109 STREET"
"2025-10-10T19:10:34.000","Noise - Commercial","Loud Music/Party","MANHATTAN","40.772104593712704","-73.9789696713297","CENTRAL PARK WEST"
"2025-10-10T19:07:17.000","Noise - Street/Sidewalk","Loud Talking","MANHATTAN","40.754556594721336","-74.00286586814926","HUDSON YARDS"
"2025-10-10T19:07:00.000","Street Light Condition","Street Light Out","MANHATTAN","40.73000640339249","-73.98353634925303",
"2025-10-10T19:06:56.000","Lost Property","Bag/Wallet","MANHATTAN","40.74860820459181","-73.98865304161896","BROADWAY"
